CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,,,,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn
26439,26,Female,37,13,1,28,Standard,Quarterly,946,29,1,,,,,,,,,,,
26440,60,Male,59,3,1,9,Premium,Quarterly,528,24,1,,,,,,,,,,,
26441,42,Male,57,25,7,5,Basic,Monthly,383,21,1,,,,,,,,,,,
26442,26,Male,12,27,8,21,Premium,Monthly,212,25,1,,,,,,,,,,,
26443,21,Female,11,21,5,4,Basic,Annual,980,1,1,,,,,,,,,,,
26444,37,Female,45,30,4,10,Basic,Monthly,207,22,1,,,,,,,,,,,
26445,56,Male,48,20,7,19,Standard,Annual,490,7,1,,,,,,,,,,,
26446,64,Male,23,29,5,8,Standard,Annual,678,6,1,,,,,,,,,,,
26447,36,Female,3,17,1,18,Premium,Quarterly,354,26,1,,,,,,,,,,,
26448,35,Female,21,13,5,14,Premium,Quarterly,858,23,1,,,,,,,,,,,
26449,38,Male,36,19,3,2,Standard,Monthly,231,21,1,,,,,,,,,,,
26450,27,Female,37,19,5,16,Premium,Quarterly,957,28,1,,,,,,,,,,,
26451,38,Female,47,10,10,26,Basic,Quarterly,238,20,1,,,,,,,,,,,
26452,49,Male,7,22,8,20,Standard,Quarterly,745,2,1,,,,,,,,,,,
26453,64,Male,9,16,10,8,Standard,Annual,611,26,1,,,,,,,,,,,
26454,58,Female,20,16,6,18,Standard,Quarterly,224,9,1,,,,,,,,,,,
26455,41,Male,7,12,2,16,Premium,Quarterly,663,12,0,,,,,,,,,,,
26456,51,Male,46,1,2,21,Premium,Monthly,542,6,1,,,,,,,,,,,
26457,63,Male,56,24,0,26,Premium,Annual,695,2,1,,,,,,,,,,,
26458,26,Male,38,16,2,8,Standard,Monthly,689,24,1,,,,,,,,,,,
26459,23,Female,58,29,7,22,Standard,Annual,694,16,1,,,,,,,,,,,
26460,27,Male,19,24,2,11,Standard,Annual,939,18,0,,,,,,,,,,,
26461,22,Male,15,20,1,2,Basic,Monthly,930,18,1,,,,,,,,,,,
26462,37,Female,12,30,9,3,Basic,Quarterly,870,11,1,,,,,,,,,,,
26463,36,Female,51,6,1,26,Basic,Annual,677,22,1,,,,,,,,,,,
26464,50,Male,5,29,8,25,Basic,Monthly,585,10,1,,,,,,,,,,,
26465,56,Male,17,10,2,13,Basic,Quarterly,892,2,1,,,,,,,,,,,
26466,64,Female,51,7,2,30,Basic,Quarterly,441,4,1,,,,,,,,,,,
26467,29,Male,15,12,10,14,Standard,Annual,425,29,1,,,,,,,,,,,
26468,40,Female,9,4,5,20,Standard,Quarterly,910,29,1,,,,,,,,,,,
26469,45,Male,44,15,1,4,Basic,Monthly,695,8,1,,,,,,,,,,,
26470,55,Male,35,3,9,15,Basic,Quarterly,465,2,1,,,,,,,,,,,
26471,23,Male,10,19,5,20,Premium,Quarterly,199,1,1,,,,,,,,,,,
26472,26,Male,22,17,6,11,Basic,Monthly,602,16,1,,,,,,,,,,,
26473,34,Female,24,25,2,25,Standard,Monthly,314,28,1,,,,,,,,,,,
26474,25,Female,26,30,5,18,Standard,Quarterly,665,20,1,,,,,,,,,,,
26475,25,Male,20,23,6,2,Premium,Quarterly,427,8,1,,,,,,,,,,,
26476,33,Male,3,17,8,26,Premium,Quarterly,126,5,1,,,,,,,,,,,
26477,37,Female,21,13,6,6,Basic,Monthly,158,27,1,,,,,,,,,,,
26478,37,Female,44,10,7,11,Basic,Monthly,811,18,1,,,,,,,,,,,
26479,45,Female,50,26,2,18,Standard,Monthly,736,6,1,,,,,,,,,,,
26480,25,Female,18,8,6,6,Premium,Monthly,499,26,1,,,,,,,,,,,
26481,38,Male,60,14,8,12,Standard,Monthly,667,25,1,,,,,,,,,,,
26482,22,Male,45,21,8,6,Standard,Quarterly,728,4,1,,,,,,,,,,,
26483,20,Male,6,11,1,22,Standard,Annual,780,17,1,,,,,,,,,,,
26484,18,Female,28,3,4,12,Premium,Quarterly,528,5,1,,,,,,,,,,,
26485,22,Female,24,20,9,7,Basic,Annual,500,22,1,,,,,,,,,,,
26486,33,Female,54,7,4,10,Premium,Monthly,915,1,1,,,,,,,,,,,
26487,58,Female,29,24,0,1,Premium,Monthly,864,4,1,,,,,,,,,,,
26488,27,Male,49,12,9,5,Basic,Annual,775,29,1,,,,,,,,,,,
26489,22,Male,17,9,7,4,Premium,Quarterly,374,15,1,,,,,,,,,,,
26490,58,Female,55,4,8,20,Basic,Quarterly,523,3,1,,,,,,,,,,,
26491,36,Female,8,17,9,20,Standard,Annual,501,18,1,,,,,,,,,,,
26492,24,Female,28,12,1,2,Basic,Monthly,402,27,1,,,,,,,,,,,
26493,43,Male,21,12,2,4,Basic,Annual,691,9,0,,,,,,,,,,,
26494,24,Female,29,18,5,18,Premium,Monthly,566,13,1,,,,,,,,,,,
26495,43,Male,33,14,10,28,Premium,Annual,332,16,1,,,,,,,,,,,
26496,55,Female,44,1,3,1,Premium,Annual,288,16,1,,,,,,,,,,,
26497,18,Male,47,23,7,4,Standard,Annual,376,24,1,,,,,,,,,,,
26498,54,Male,10,11,8,8,Standard,Annual,638,14,1,,,,,,,,,,,
26499,27,Female,32,12,2,26,Standard,Annual,406,23,1,,,,,,,,,,,
26500,44,Female,30,7,0,27,Premium,Annual,101,5,1,,,,,,,,,,,
26501,34,Male,31,5,4,2,Premium,Quarterly,291,25,1,,,,,,,,,,,
26502,25,Female,41,22,10,21,Basic,Monthly,959,2,1,,,,,,,,,,,
26503,24,Male,53,11,1,21,Standard,Monthly,415,23,1,,,,,,,,,,,
26504,44,Female,37,1,0,14,Standard,Quarterly,803,13,0,,,,,,,,,,,
26505,48,Male,35,19,2,8,Basic,Annual,832,22,0,,,,,,,,,,,
26506,48,Male,40,8,8,21,Basic,Monthly,928,19,1,,,,,,,,,,,
26507,24,Female,22,6,2,19,Premium,Monthly,307,16,1,,,,,,,,,,,
26508,30,Male,56,23,4,29,Basic,Quarterly,543,17,1,,,,,,,,,,,
26509,33,Male,27,20,9,2,Basic,Quarterly,813,2,1,,,,,,,,,,,
26510,20,Male,19,23,2,16,Standard,Quarterly,453,2,1,,,,,,,,,,,
26511,35,Female,5,16,8,28,Standard,Monthly,513,19,1,,,,,,,,,,,
26512,29,Male,46,10,4,0,Standard,Annual,485,4,1,,,,,,,,,,,
26513,19,Male,39,14,0,30,Premium,Quarterly,719,4,1,,,,,,,,,,,
26514,64,Male,2,4,3,26,Standard,Annual,652,14,1,,,,,,,,,,,
26515,30,Female,20,27,3,17,Standard,Monthly,341,4,1,,,,,,,,,,,
26516,37,Male,24,27,4,21,Premium,Quarterly,394,15,1,,,,,,,,,,,
26517,38,Male,29,3,2,29,Premium,Annual,998,10,1,,,,,,,,,,,
26518,19,Male,28,1,10,26,Basic,Annual,527,6,1,,,,,,,,,,,
26519,18,Female,49,24,4,22,Basic,Annual,929,28,1,,,,,,,,,,,
26520,41,Male,22,2,0,23,Standard,Monthly,109,29,1,,,,,,,,,,,
26521,41,Female,40,8,9,19,Standard,Monthly,972,16,1,,,,,,,,,,,
26522,35,Female,56,9,8,29,Standard,Annual,170,27,1,,,,,,,,,,,
26523,49,Female,20,14,8,18,Standard,Annual,675,1,1,,,,,,,,,,,
26524,30,Female,4,28,7,29,Basic,Monthly,271,3,1,,,,,,,,,,,
26525,52,Female,8,19,10,13,Premium,Annual,600,27,1,,,,,,,,,,,
26526,34,Female,57,19,6,22,Premium,Annual,445,1,1,,,,,,,,,,,
26527,55,Female,37,4,7,28,Basic,Monthly,855,30,1,,,,,,,,,,,
26528,25,Female,16,23,2,0,Basic,Annual,279,8,1,,,,,,,,,,,
26529,60,Female,11,10,3,28,Basic,Annual,271,14,1,,,,,,,,,,,
26530,28,Female,25,27,9,22,Basic,Monthly,360,25,1,,,,,,,,,,,
26531,54,Female,13,3,2,18,Premium,Monthly,423,20,1,,,,,,,,,,,
26532,37,Female,27,16,4,18,Standard,Quarterly,935,8,1,,,,,,,,,,,
26533,26,Male,16,15,6,28,Standard,Quarterly,316,9,1,,,,,,,,,,,
26534,28,Male,16,14,9,0,Basic,Monthly,500,4,1,,,,,,,,,,,
26535,19,Male,16,2,2,19,Premium,Annual,136,22,1,,,,,,,,,,,
26536,24,Male,53,16,5,29,Standard,Quarterly,856,1,1,,,,,,,,,,,
26537,23,Female,1,22,4,22,Premium,Annual,715,22,1,,,,,,,,,,,
26538,18,Male,10,25,9,8,Basic,Annual,774,13,1,,,,,,,,,,,
26539,20,Female,60,27,10,18,Standard,Monthly,469,4,1,,,,,,,,,,,
26540,22,Male,53,19,4,4,Standard,Annual,132,30,1,,,,,,,,,,,
26541,26,Female,25,13,5,17,Standard,Quarterly,447,23,1,,,,,,,,,,,
26542,47,Female,7,25,5,30,Basic,Monthly,772,28,1,,,,,,,,,,,
26543,49,Male,36,11,7,4,Basic,Monthly,925,15,1,,,,,,,,,,,
26544,56,Female,19,6,0,26,Premium,Monthly,284,3,1,,,,,,,,,,,
26545,41,Male,35,15,5,3,Premium,Monthly,957,4,1,,,,,,,,,,,
26546,33,Male,55,23,1,12,Premium,Annual,575,30,0,,,,,,,,,,,
26547,18,Male,19,11,7,12,Basic,Quarterly,793,18,1,,,,,,,,,,,
26548,54,Male,12,19,9,28,Standard,Quarterly,154,1,1,,,,,,,,,,,
26549,34,Male,12,19,7,5,Standard,Quarterly,686,7,1,,,,,,,,,,,
26550,60,Female,24,10,0,8,Basic,Quarterly,780,14,1,,,,,,,,,,,
26551,61,Female,39,28,6,23,Premium,Annual,907,2,1,,,,,,,,,,,
26552,40,Female,54,23,1,14,Basic,Monthly,518,6,1,,,,,,,,,,,
26553,47,Female,40,28,3,1,Premium,Annual,681,3,0,,,,,,,,,,,
26554,56,Male,54,1,4,16,Standard,Quarterly,500,5,1,,,,,,,,,,,
26555,18,Male,39,11,3,7,Premium,Quarterly,225,23,1,,,,,,,,,,,
26556,43,Female,35,29,6,20,Basic,Annual,172,14,1,,,,,,,,,,,
26557,56,Male,51,27,3,2,Premium,Quarterly,188,18,1,,,,,,,,,,,
26558,32,Male,33,10,2,13,Standard,Monthly,743,16,1,,,,,,,,,,,
26559,36,Female,40,20,7,10,Standard,Annual,772,28,1,,,,,,,,,,,
26560,24,Female,47,8,5,16,Premium,Annual,784,1,1,,,,,,,,,,,
26561,59,Male,54,14,9,20,Standard,Monthly,437,16,1,,,,,,,,,,,
26562,42,Female,54,22,0,2,Basic,Annual,591,2,0,,,,,,,,,,,
26563,54,Female,3,26,4,8,Basic,Annual,758,18,1,,,,,,,,,,,
26564,29,Male,59,26,10,15,Basic,Annual,666,19,1,,,,,,,,,,,
26565,52,Male,13,13,9,3,Basic,Quarterly,119,30,1,,,,,,,,,,,
26566,21,Female,3,20,2,22,Standard,Quarterly,347,6,1,,,,,,,,,,,
26567,49,Female,2,7,4,12,Premium,Quarterly,831,27,1,,,,,,,,,,,
26568,65,Male,56,14,6,26,Standard,Annual,144,12,1,,,,,,,,,,,
26569,33,Female,4,28,5,3,Premium,Quarterly,134,19,1,,,,,,,,,,,
26570,49,Female,5,13,7,5,Premium,Quarterly,677,19,1,,,,,,,,,,,
26571,55,Female,47,13,5,14,Premium,Monthly,406,25,1,,,,,,,,,,,
26572,28,Male,49,28,3,5,Premium,Quarterly,309,16,1,,,,,,,,,,,
26573,26,Male,25,17,8,25,Basic,Quarterly,849,14,1,,,,,,,,,,,
26574,65,Male,8,7,5,5,Basic,Annual,668,5,1,,,,,,,,,,,
26575,24,Male,10,10,0,18,Premium,Annual,478,8,1,,,,,,,,,,,
26576,28,Female,33,19,0,3,Standard,Monthly,919,27,1,,,,,,,,,,,
26577,33,Male,5,5,3,15,Basic,Monthly,358,10,1,,,,,,,,,,,
26578,25,Female,33,5,8,8,Premium,Monthly,497,7,1,,,,,,,,,,,
26579,45,Male,1,11,10,8,Standard,Quarterly,933,17,1,,,,,,,,,,,
26580,65,Male,41,7,2,3,Basic,Quarterly,890,25,1,,,,,,,,,,,
26581,62,Male,13,30,6,1,Premium,Annual,674,6,1,,,,,,,,,,,
26582,64,Male,33,30,4,13,Basic,Annual,959,6,1,,,,,,,,,,,
26583,55,Male,4,25,9,0,Premium,Monthly,657,21,1,,,,,,,,,,,
26584,32,Female,51,17,1,12,Premium,Annual,249,17,1,,,,,,,,,,,
26585,58,Female,57,16,5,28,Premium,Quarterly,862,13,1,,,,,,,,,,,
26586,35,Male,16,17,4,15,Standard,Annual,814,26,1,,,,,,,,,,,
26587,44,Female,50,29,2,7,Basic,Annual,144,2,1,,,,,,,,,,,
26588,42,Male,57,22,10,25,Premium,Annual,891,30,1,,,,,,,,,,,
26589,48,Male,50,7,1,3,Basic,Monthly,835,9,1,,,,,,,,,,,
26590,55,Female,17,27,7,4,Standard,Quarterly,425,11,1,,,,,,,,,,,
26591,37,Male,38,8,3,24,Premium,Monthly,177,10,1,,,,,,,,,,,
26592,50,Male,9,21,3,12,Premium,Monthly,490,12,1,,,,,,,,,,,
26593,53,Female,45,30,9,8,Premium,Quarterly,860,8,1,,,,,,,,,,,
26594,38,Male,39,12,7,30,Basic,Annual,564,22,1,,,,,,,,,,,
26595,26,Male,46,3,8,14,Premium,Annual,248,16,1,,,,,,,,,,,
26596,34,Male,28,29,4,11,Basic,Quarterly,315,30,1,,,,,,,,,,,
26597,32,Female,46,1,0,3,Basic,Annual,219,10,1,,,,,,,,,,,
26598,33,Female,20,25,2,4,Premium,Monthly,508,30,1,,,,,,,,,,,
26599,59,Female,27,24,2,15,Premium,Quarterly,278,19,1,,,,,,,,,,,
26600,58,Female,13,19,10,12,Basic,Monthly,304,25,1,,,,,,,,,,,
26601,32,Female,58,26,8,19,Premium,Annual,453,17,1,,,,,,,,,,,
26602,60,Female,50,9,3,11,Standard,Monthly,242,3,1,,,,,,,,,,,
26603,56,Male,55,28,7,3,Basic,Annual,354,25,1,,,,,,,,,,,
26604,35,Male,46,27,3,28,Standard,Annual,541,29,1,,,,,,,,,,,
26605,59,Female,55,2,9,1,Standard,Monthly,206,7,1,,,,,,,,,,,
26606,23,Male,53,24,10,27,Basic,Quarterly,424,14,1,,,,,,,,,,,
26607,48,Female,5,23,8,5,Premium,Quarterly,983,12,1,,,,,,,,,,,
26608,60,Male,43,14,1,25,Premium,Quarterly,768,12,1,,,,,,,,,,,
26609,58,Female,41,14,6,13,Standard,Monthly,240,8,1,,,,,,,,,,,
26610,65,Male,53,8,1,19,Basic,Monthly,637,9,1,,,,,,,,,,,
26611,64,Male,25,16,5,21,Basic,Quarterly,482,8,1,,,,,,,,,,,
26612,20,Female,14,13,7,14,Premium,Annual,827,21,1,,,,,,,,,,,
26613,35,Male,40,2,4,13,Standard,Annual,880,20,1,,,,,,,,,,,
26614,52,Female,31,6,5,27,Premium,Quarterly,782,1,1,,,,,,,,,,,
26615,61,Male,13,30,4,14,Standard,Annual,824,12,1,,,,,,,,,,,
26616,24,Male,29,23,10,19,Standard,Quarterly,362,19,1,,,,,,,,,,,
26617,47,Female,6,9,7,26,Standard,Annual,292,9,1,,,,,,,,,,,
26618,61,Female,6,29,3,12,Premium,Monthly,809,3,1,,,,,,,,,,,
26619,65,Female,13,22,9,18,Basic,Annual,966,10,1,,,,,,,,,,,
26620,43,Female,2,28,10,7,Basic,Monthly,825,1,1,,,,,,,,,,,
26621,53,Female,51,3,8,30,Standard,Monthly,377,18,1,,,,,,,,,,,
26622,40,Male,15,4,0,13,Standard,Quarterly,318,26,1,,,,,,,,,,,
26623,24,Female,17,18,8,29,Basic,Monthly,558,3,1,,,,,,,,,,,
26624,37,Male,38,21,5,19,Standard,Annual,114,18,1,,,,,,,,,,,
26625,34,Female,29,19,8,21,Standard,Monthly,226,19,1,,,,,,,,,,,
26626,40,Male,10,25,10,30,Standard,Quarterly,990,19,1,,,,,,,,,,,
26627,65,Male,13,6,7,4,Standard,Annual,762,21,1,,,,,,,,,,,
26628,42,Female,36,24,6,25,Basic,Monthly,463,3,1,,,,,,,,,,,
26629,27,Male,11,18,9,10,Basic,Monthly,277,11,1,,,,,,,,,,,
26630,32,Female,11,20,1,22,Standard,Monthly,122,13,1,,,,,,,,,,,
26631,42,Female,46,8,0,20,Premium,Annual,364,14,1,,,,,,,,,,,
26632,41,Female,56,13,4,9,Standard,Annual,300,21,1,,,,,,,,,,,
26633,62,Female,52,8,2,4,Premium,Quarterly,324,20,1,,,,,,,,,,,
26634,65,Female,59,14,10,21,Premium,Annual,744,13,1,,,,,,,,,,,
26635,51,Female,58,10,6,29,Basic,Annual,683,10,1,,,,,,,,,,,
26636,30,Female,38,4,0,7,Basic,Annual,741,3,0,,,,,,,,,,,
26637,53,Male,41,28,10,20,Basic,Quarterly,688,2,1,,,,,,,,,,,
26638,59,Female,8,21,8,5,Standard,Annual,750,3,1,,,,,,,,,,,
26639,60,Female,46,2,0,19,Basic,Monthly,419,14,1,,,,,,,,,,,
26640,57,Female,50,4,2,19,Premium,Annual,714,24,1,,,,,,,,,,,
26641,65,Male,59,12,9,14,Standard,Quarterly,153,26,1,,,,,,,,,,,
26642,37,Male,36,15,10,17,Basic,Annual,342,17,1,,,,,,,,,,,
26643,25,Male,52,12,7,29,Standard,Monthly,651,18,1,,,,,,,,,,,
26644,33,Male,14,6,8,30,Premium,Quarterly,761,29,1,,,,,,,,,,,
26645,24,Female,13,28,9,16,Premium,Monthly,788,4,1,,,,,,,,,,,
26646,23,Male,14,29,8,27,Basic,Annual,974,15,1,,,,,,,,,,,
26647,40,Male,32,23,9,4,Basic,Monthly,898,29,1,,,,,,,,,,,
26648,25,Female,9,21,5,5,Premium,Monthly,133,14,1,,,,,,,,,,,
26649,52,Male,5,17,4,6,Standard,Quarterly,855,24,1,,,,,,,,,,,
26650,42,Male,1,22,5,19,Standard,Monthly,777,20,1,,,,,,,,,,,
26651,49,Male,45,6,5,21,Standard,Annual,634,5,1,,,,,,,,,,,
26652,47,Female,46,14,10,30,Standard,Quarterly,197,12,1,,,,,,,,,,,
26653,52,Female,28,3,1,2,Premium,Quarterly,695,12,1,,,,,,,,,,,
26654,53,Male,19,5,5,23,Premium,Monthly,410,22,1,,,,,,,,,,,
26655,57,Male,49,15,3,24,Basic,Annual,791,25,1,,,,,,,,,,,
26656,36,Female,8,30,8,30,Basic,Annual,196,7,1,,,,,,,,,,,
26657,30,Male,37,2,7,4,Premium,Monthly,768,10,1,,,,,,,,,,,
26658,36,Male,33,3,5,12,Standard,Annual,918,18,1,,,,,,,,,,,
26659,59,Male,13,4,1,26,Basic,Quarterly,328,24,1,,,,,,,,,,,
26660,26,Female,10,25,8,11,Standard,Monthly,775,8,1,,,,,,,,,,,
26661,39,Female,6,17,1,14,Premium,Monthly,234,28,1,,,,,,,,,,,
26662,39,Female,2,25,5,18,Basic,Quarterly,510,16,1,,,,,,,,,,,
26663,23,Male,20,21,8,21,Premium,Quarterly,399,14,1,,,,,,,,,,,
26664,39,Male,8,6,4,8,Standard,Monthly,682,3,1,,,,,,,,,,,
26665,65,Male,51,12,9,15,Premium,Monthly,724,29,1,,,,,,,,,,,
26666,33,Male,16,14,5,3,Standard,Monthly,527,16,1,,,,,,,,,,,
26667,21,Male,21,1,8,11,Standard,Monthly,610,27,1,,,,,,,,,,,
26668,46,Female,18,25,0,10,Standard,Quarterly,158,3,1,,,,,,,,,,,
26669,29,Male,58,30,9,14,Basic,Quarterly,335,29,1,,,,,,,,,,,
26670,56,Male,57,1,8,15,Basic,Quarterly,993,19,1,,,,,,,,,,,
26671,49,Male,29,27,7,15,Basic,Quarterly,487,24,1,,,,,,,,,,,
26672,44,Female,45,19,4,28,Basic,Monthly,399,17,1,,,,,,,,,,,
26673,44,Female,5,23,6,25,Basic,Quarterly,670,18,1,,,,,,,,,,,
26674,54,Female,60,27,10,22,Basic,Annual,582,26,1,,,,,,,,,,,
26675,61,Male,45,26,4,14,Premium,Monthly,373,27,1,,,,,,,,,,,
26676,26,Female,6,10,8,15,Basic,Quarterly,728,22,1,,,,,,,,,,,
26677,50,Male,16,20,9,15,Premium,Quarterly,368,3,1,,,,,,,,,,,
26678,37,Female,50,1,8,20,Standard,Monthly,307,9,1,,,,,,,,,,,
26679,22,Male,21,24,3,5,Basic,Quarterly,246,30,1,,,,,,,,,,,
26680,49,Male,22,6,5,17,Basic,Monthly,747,26,1,,,,,,,,,,,
26681,63,Male,16,8,8,9,Basic,Quarterly,862,21,1,,,,,,,,,,,
26682,44,Female,38,12,2,3,Basic,Annual,296,16,1,,,,,,,,,,,
26683,32,Female,9,3,10,22,Standard,Quarterly,395,11,1,,,,,,,,,,,
26684,55,Male,6,19,8,17,Basic,Annual,195,2,1,,,,,,,,,,,
26685,35,Female,18,21,5,24,Premium,Quarterly,218,8,1,,,,,,,,,,,
26686,34,Male,35,16,1,21,Standard,Monthly,572,20,1,,,,,,,,,,,
26687,35,Female,58,6,6,19,Standard,Monthly,544,19,1,,,,,,,,,,,
26688,55,Male,25,23,7,17,Standard,Quarterly,557,12,1,,,,,,,,,,,
26689,24,Female,2,25,7,20,Basic,Quarterly,229,17,1,,,,,,,,,,,
26690,43,Female,31,14,5,21,Standard,Monthly,693,29,1,,,,,,,,,,,
26691,62,Female,19,11,4,30,Standard,Annual,738,15,1,,,,,,,,,,,
26692,27,Female,37,19,2,21,Premium,Annual,706,15,1,,,,,,,,,,,
26693,65,Female,55,19,4,22,Basic,Annual,264,3,1,,,,,,,,,,,
26694,20,Male,2,29,1,28,Basic,Monthly,916,30,1,,,,,,,,,,,
26695,60,Male,19,6,0,1,Basic,Annual,252,29,1,,,,,,,,,,,
26696,57,Female,52,12,4,14,Premium,Monthly,180,14,1,,,,,,,,,,,
26697,60,Male,5,28,1,13,Basic,Monthly,860,8,1,,,,,,,,,,,
26698,37,Male,38,28,1,25,Premium,Monthly,178,11,1,,,,,,,,,,,
26699,34,Female,7,24,1,30,Premium,Monthly,210,29,1,,,,,,,,,,,
26700,28,Female,51,18,4,7,Premium,Quarterly,825,30,1,,,,,,,,,,,
26701,28,Male,53,15,2,9,Basic,Monthly,854,10,1,,,,,,,,,,,
26702,57,Male,25,12,9,14,Premium,Annual,704,5,1,,,,,,,,,,,
26703,28,Female,28,1,8,8,Premium,Monthly,261,17,1,,,,,,,,,,,
26704,51,Male,12,29,9,10,Basic,Annual,900,25,1,,,,,,,,,,,
26705,57,Male,11,10,7,15,Premium,Monthly,842,12,1,,,,,,,,,,,
26706,49,Female,10,25,8,14,Standard,Monthly,182,19,1,,,,,,,,,,,
26707,34,Female,31,13,6,20,Standard,Annual,167,4,1,,,,,,,,,,,
26708,31,Female,2,1,2,29,Basic,Monthly,652,25,1,,,,,,,,,,,
26709,54,Female,6,17,8,13,Standard,Annual,674,2,1,,,,,,,,,,,
26710,55,Female,11,3,2,12,Basic,Quarterly,536,28,1,,,,,,,,,,,
26711,23,Male,17,27,9,6,Basic,Annual,396,5,1,,,,,,,,,,,
26712,41,Male,43,12,7,5,Basic,Quarterly,245,6,1,,,,,,,,,,,
26713,52,Male,13,11,5,19,Standard,Monthly,720,10,1,,,,,,,,,,,
26714,63,Male,21,12,3,19,Basic,Quarterly,195,14,1,,,,,,,,,,,
26715,65,Female,34,25,5,18,Basic,Annual,588,30,1,,,,,,,,,,,
26716,30,Male,4,26,3,22,Premium,Monthly,263,6,1,,,,,,,,,,,
26717,18,Female,36,29,10,2,Standard,Quarterly,288,4,1,,,,,,,,,,,
26718,23,Male,35,15,10,27,Basic,Monthly,116,29,1,,,,,,,,,,,
26719,60,Male,19,14,8,0,Standard,Monthly,885,9,1,,,,,,,,,,,
26720,25,Female,59,8,1,5,Basic,Monthly,678,5,1,,,,,,,,,,,
26721,31,Female,23,15,2,16,Standard,Monthly,187,18,1,,,,,,,,,,,
26722,47,Male,51,27,8,6,Standard,Monthly,572,3,1,,,,,,,,,,,
26723,21,Female,37,15,4,16,Premium,Quarterly,512,18,1,,,,,,,,,,,
26724,58,Female,44,3,6,15,Premium,Quarterly,167,10,1,,,,,,,,,,,
26725,20,Male,50,20,8,4,Premium,Monthly,554,17,1,,,,,,,,,,,
26726,38,Male,26,27,4,26,Standard,Annual,536,30,1,,,,,,,,,,,
26727,23,Female,31,3,8,24,Standard,Quarterly,275,15,1,,,,,,,,,,,
26728,48,Female,8,28,3,19,Premium,Annual,133,16,1,,,,,,,,,,,
26729,56,Male,50,7,6,20,Basic,Annual,290,13,1,,,,,,,,,,,
26730,59,Female,1,23,6,8,Premium,Quarterly,806,29,1,,,,,,,,,,,
26731,40,Female,37,6,3,23,Basic,Quarterly,967,3,1,,,,,,,,,,,
26732,29,Female,2,1,9,11,Basic,Quarterly,218,28,1,,,,,,,,,,,
26733,54,Female,45,17,6,13,Premium,Monthly,898,19,1,,,,,,,,,,,
26734,37,Female,53,5,7,21,Standard,Annual,486,29,1,,,,,,,,,,,
26735,56,Female,41,10,8,10,Premium,Monthly,111,28,1,,,,,,,,,,,
26736,49,Male,38,2,6,17,Standard,Quarterly,720,9,1,,,,,,,,,,,
26737,34,Female,7,19,3,6,Basic,Quarterly,432,7,1,,,,,,,,,,,
26738,33,Female,58,14,6,20,Standard,Monthly,930,21,1,,,,,,,,,,,
26739,22,Female,4,30,3,9,Premium,Monthly,136,14,1,,,,,,,,,,,
26740,44,Female,12,11,10,14,Basic,Quarterly,402,9,1,,,,,,,,,,,
26741,48,Female,17,8,7,10,Basic,Monthly,486,1,1,,,,,,,,,,,
26742,64,Female,9,16,7,29,Premium,Monthly,166,29,1,,,,,,,,,,,
26743,59,Female,24,10,5,13,Premium,Annual,568,14,1,,,,,,,,,,,
26744,61,Female,33,14,9,7,Basic,Quarterly,861,29,1,,,,,,,,,,,
26745,22,Male,38,3,8,21,Premium,Quarterly,830,4,1,,,,,,,,,,,
26746,33,Female,24,19,2,22,Standard,Monthly,182,28,1,,,,,,,,,,,
26747,29,Female,51,7,8,13,Premium,Monthly,242,26,1,,,,,,,,,,,
26748,63,Male,1,3,0,24,Basic,Quarterly,173,2,1,,,,,,,,,,,
26749,62,Male,10,7,5,30,Premium,Monthly,401,13,1,,,,,,,,,,,
26750,60,Male,42,25,10,23,Premium,Monthly,774,5,1,,,,,,,,,,,
26751,52,Female,36,13,10,22,Standard,Monthly,375,29,1,,,,,,,,,,,
26752,55,Male,48,1,4,27,Basic,Annual,853,20,1,,,,,,,,,,,
26753,38,Female,49,6,6,5,Standard,Annual,841,17,1,,,,,,,,,,,
26754,29,Female,21,2,3,15,Standard,Monthly,650,15,1,,,,,,,,,,,
26755,46,Female,41,8,4,4,Premium,Quarterly,301,3,1,,,,,,,,,,,
26756,32,Female,49,4,10,0,Standard,Monthly,117,14,1,,,,,,,,,,,
26757,58,Male,19,21,0,16,Premium,Monthly,948,13,1,,,,,,,,,,,
26758,44,Female,26,21,3,25,Basic,Quarterly,630,12,1,,,,,,,,,,,
26759,21,Male,38,25,0,13,Basic,Monthly,838,30,1,,,,,,,,,,,
26760,49,Male,22,4,10,19,Premium,Quarterly,661,3,1,,,,,,,,,,,
26761,46,Female,28,20,3,7,Standard,Monthly,423,23,1,,,,,,,,,,,
26762,43,Male,50,27,7,25,Standard,Monthly,755,1,1,,,,,,,,,,,
26763,45,Female,11,17,2,4,Basic,Quarterly,310,1,1,,,,,,,,,,,
26764,43,Male,7,28,0,3,Standard,Annual,551,1,0,,,,,,,,,,,
26765,46,Male,32,26,4,26,Premium,Annual,285,15,1,,,,,,,,,,,
26766,53,Female,22,9,7,4,Basic,Monthly,998,2,1,,,,,,,,,,,
26767,48,Female,19,20,10,22,Standard,Monthly,421,18,1,,,,,,,,,,,
26768,25,Male,24,25,2,3,Standard,Quarterly,677,25,0,,,,,,,,,,,
